Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),SOC
-1.817722082,3.55436635,1.865408576,0.818676544,0.590661728
-1.51900959,3.579799175,1.865408576,0.819143334,0.590428333
-0.820813954,3.647025585,1.865408576,0.819460764,0.590269618
-0.258298606,3.702588797,1.865408576,0.819605663,0.590197169
0.050491013,3.734015226,1.865416491,0.819636836,0.590181582
-0.33441633,3.697566986,1.865422212,0.81969115,0.590154425
-0.395418465,3.691411257,1.865422212,0.819793708,0.590103146
-0.157348141,3.714900017,1.865422212,0.819866689,0.590066656
-0.825672507,3.649131536,1.865422212,0.82002641,0.589986795
-1.34176147,3.596808195,1.865422212,0.820350044,0.589824978
-1.473482847,3.581743002,1.865422212,0.82070696,0.58964652
-1.635435462,3.563600063,1.865422212,0.821191221,0.58940439
-1.321967244,3.59227252,1.865422212,0.821597444,0.589201278
-1.554459214,3.568459749,1.865422212,0.822007498,0.588996251
-0.800299942,3.641355991,1.865422212,0.822303636,0.588848182
-0.633308828,3.658527136,1.865422212,0.822497892,0.588751054
-0.278992534,3.694003105,1.865422212,0.822610432,0.588694784
0.029977018,3.725753546,1.86542819,0.822632763,0.588683619
0.02979707,3.727049589,1.865436648,0.822632763,0.588683619
-0.648064494,3.660632849,1.865438861,0.822766277,0.588616862
-0.633308828,3.661442995,1.865438861,0.822946114,0.588526943
-0.516523004,3.672134399,1.865438861,0.823099159,0.58845042
-0.161666885,3.708096504,1.865438861,0.823167222,0.588416389
-0.040742282,3.72089386,1.865438861,0.823186195,0.588406903
-0.040922228,3.721541882,1.865438861,0.823197718,0.588401141
-0.283491224,3.697890997,1.865438861,0.823262784,0.588368608
-0.162026778,3.710202456,1.865438861,0.823315615,0.588342193
0.546065927,3.780668736,1.865562951,0.823324045,0.588337978
0.167276829,3.745192528,1.865626629,0.823324045,0.588337978
0.035375439,3.732881308,1.865642437,0.823324045,0.588337978
-0.693411231,3.660632849,1.865644124,0.823482021,0.588258989
-0.476394743,3.680881977,1.865644124,0.823629313,0.588185344
-0.480893433,3.680071831,1.865644124,0.823762718,0.588118641
0.121570207,3.739846945,1.865673127,0.823780975,0.588109512
0.835421264,3.812095165,1.865882415,0.823780975,0.588109512
0.708738327,3.801727533,1.866086515,0.823780975,0.588109512
0.728892446,3.805453539,1.866291655,0.823780975,0.588109512
-7.4186E-05,3.734339237,1.866305917,0.82378101,0.588109495
-0.000254133,3.734015226,1.86630592,0.823781052,0.588109474
-7.4186E-05,3.734177113,1.86630592,0.8237811,0.58810945
-7.4186E-05,3.734177113,1.86630592,0.823781147,0.588109426
-0.000254133,3.734501123,1.866305924,0.823781184,0.588109408
-7.4186E-05,3.73466301,1.866305924,0.823781224,0.588109388
0.000105761,3.735149145,1.866305926,0.823781261,0.58810937
-7.4186E-05,3.735149145,1.866305927,0.823781296,0.588109352
-7.4186E-05,3.735311031,1.866305928,0.823781337,0.588109332
-7.4186E-05,3.735473156,1.866305929,0.82378138,0.58810931
-7.4186E-05,3.735797167,1.866305929,0.823781424,0.588109288
-0.000254133,3.735797167,1.86630593,0.823781461,0.58810927
-0.000254133,3.736120939,1.866305932,0.823781491,0.588109254
-0.33441633,3.705180645,1.866305933,0.823788059,0.588105971
-0.05099928,3.729803324,1.866305933,0.823874424,0.588062788
-0.05081933,3.731099367,1.866305933,0.823888789,0.588055605
-0.05099928,3.731261253,1.866305933,0.823902926,0.588048537
-0.051179226,3.731423378,1.866305933,0.8239173,0.58804135
-0.228067443,3.714576244,1.866305933,0.823938973,0.588030513
-0.476394743,3.690115452,1.866305933,0.824014626,0.587992687
-0.359968841,3.699672937,1.866305933,0.824143672,0.587928164
-0.359788895,3.699672937,1.866305933,0.824243617,0.587878191
-0.456240654,3.690115452,1.866305933,0.824350139,0.587824931
-0.951815605,3.641680002,1.866305933,0.824507899,0.587746051
-1.154616237,3.619487047,1.866305933,0.824788329,0.587605835
-0.42079103,3.688009501,1.866305933,0.825066062,0.587466969
-7.4186E-05,3.730127335,1.866305933,0.825156489,0.587421756
-0.000254133,3.73174715,1.866305934,0.825156523,0.587421738
-7.4186E-05,3.732881308,1.866305935,0.825156563,0.587421718
-0.66336,3.668894529,1.866305936,0.825205535,0.587397232
-1.388007879,3.596484184,1.866305936,0.825444859,0.58727757
-2.207847834,3.51386857,1.866305936,0.825892668,0.587053666
-2.688667059,3.462031364,1.866305936,0.826551975,0.586724012
-2.527074575,3.472560644,1.866305936,0.827297173,0.586351414
-1.75707984,3.544161081,1.866305936,0.827941549,0.586029226
-1.1092695,3.606851816,1.866305936,0.82837198,0.58581401
-0.760171711,3.641517878,1.866305936,0.828653823,0.585673088
-1.215258479,3.598104239,1.866305936,0.828905465,0.585547267
-1.068961263,3.61106348,1.866305936,0.829238704,0.585380648
-0.967111111,3.620944977,1.866305936,0.829529449,0.585235275
-0.856263578,3.631474495,1.866305936,0.82979054,0.58510473
-0.3700459,3.679100037,1.866305936,0.82997935,0.585010325
0.131287366,3.729641438,1.866321351,0.830039255,0.584980373
0.126248837,3.731099367,1.866357232,0.830039255,0.584980373
-0.349711835,3.685903549,1.86637748,0.830078199,0.5849609
-0.349711835,3.685741663,1.86637748,0.830178399,0.5849108
-0.349711835,3.685903549,1.86637748,0.830275548,0.584862226
-0.349711835,3.686065674,1.86637748,0.830372698,0.584813651
-0.349891782,3.686065674,1.86637748,0.83047138,0.58476431
-0.96261245,3.626128674,1.86637748,0.830651163,0.584674419
-0.506445944,3.669380426,1.86637748,0.830859343,0.584570329
-0.856263578,3.635362148,1.86637748,0.831049367,0.584475316
-0.597859204,3.659661055,1.86637748,0.83125451,0.584372745
-0.7446962,3.645081758,1.86637748,0.831441355,0.584279322
-0.896391809,3.629692554,1.86637748,0.831674123,0.584162938
-0.628090322,3.655449152,1.86637748,0.83188569,0.584057155
-0.551972628,3.663062811,1.86637748,0.832048746,0.583975627
-0.779965878,3.64070797,1.86637748,0.832239083,0.583880459
-0.648064494,3.653181314,1.86637748,0.832434881,0.58378256
-1.392506599,3.579637051,1.86637748,0.832738831,0.583630584
-2.850619793,3.434654713,1.86637748,0.833359743,0.583320128
0.896063507,3.798811674,1.866525293,0.833698049,0.583150976
-2.734193802,3.44631815,1.866618575,0.834168629,0.582915686
-0.627910376,3.648321629,1.866618575,0.834557963,0.582721019
-0.299146652,3.682177782,1.866618575,0.834676024,0.582661988
0.516014755,3.763821602,1.866706381,0.834707171,0.582646415
1.914025545,3.904106379,1.867103684,0.834707171,0.582646415
1.77672565,3.896006823,1.867618345,0.834707171,0.582646415
1.513282776,3.874137878,1.86806452,0.834707171,0.582646415
1.199814558,3.846113443,1.868433553,0.834707171,0.582646415
0.870690942,3.815172911,1.868704696,0.834707171,0.582646415
-0.000254133,3.730775356,1.868782182,0.834707195,0.582646403
-0.000254133,3.729641438,1.868782183,0.834707247,0.582646376
-7.4186E-05,3.729641438,1.868782185,0.834707294,0.582646353
-0.000254133,3.729479313,1.868782185,0.834707329,0.582646335
-7.4186E-05,3.729479313,1.868782186,0.834707361,0.58264632
-0.000254133,3.729641438,1.868782186,0.834707402,0.582646299
-7.4186E-05,3.729965448,1.868782187,0.834707446,0.582646277
-0.000254133,3.729965448,1.868782188,0.834707495,0.582646252
-7.4186E-05,3.730289221,1.86878219,0.834707538,0.582646231
0.000105761,3.730613232,1.868782192,0.834707581,0.582646209
-0.000254133,3.730613232,1.868782195,0.834707616,0.582646192
-0.000254133,3.730775356,1.868782198,0.83470765,0.582646175
-7.4186E-05,3.731099367,1.8687822,0.83470769,0.582646155
-7.4186E-05,3.731261253,1.868782202,0.834707728,0.582646136
-0.000254133,3.731423378,1.868782202,0.834707768,0.582646116
0.000105761,3.731585264,1.868782203,0.834707819,0.58264609
-0.000254133,3.731585264,1.868782203,0.834707856,0.582646072
-0.000254133,3.73174715,1.868782204,0.8347079,0.58264605
-0.000254133,3.732071161,1.868782205,0.834707942,0.582646029
-7.4186E-05,3.732233286,1.868782205,0.83470798,0.58264601
0.000105761,3.732719183,1.868782206,0.834708023,0.582645989
-0.000434081,3.732557297,1.868782208,0.83470806,0.58264597
-7.4186E-05,3.732881308,1.868782209,0.8347081,0.58264595
-0.000254133,3.733043194,1.868782209,0.834708149,0.582645926
0.000105761,3.733367205,1.868782209,0.834708188,0.582645906
-0.000254133,3.733367205,1.868782212,0.834708224,0.582645888
-0.000254133,3.733529091,1.868782214,0.834708257,0.582645872
-7.4186E-05,3.733691216,1.868782214,0.834708305,0.582645847
-0.491870224,3.684931755,1.868782214,0.834833144,0.582583428
-1.063382983,3.626776695,1.868782214,0.835126949,0.582436525
-1.782452464,3.553070545,1.868782214,0.83561739,0.582191305
-1.868647218,3.541569233,1.868782214,0.836143268,0.581928366
-1.655949473,3.560036182,1.868782214,0.836604692,0.581697654
-0.957573891,3.616571188,1.868782214,0.837028339,0.581485831
-0.957393944,3.625966787,1.868782214,0.837298384,0.581350808
-0.709426522,3.625318766,1.868782214,0.838004614,0.580997693
-1.412660718,3.583200932,1.868782214,0.838218434,0.580890783
-1.114667892,3.603611946,1.868782214,0.83861303,0.580693485
-0.28367117,3.678937912,1.868782214,0.838912387,0.580543807
-2.076126575,3.524722099,1.868782214,0.839007899,0.580496051
0.12606889,3.714900017,1.868784939,0.839552782,0.580223609
0.086120583,3.723647594,1.86881893,0.839552782,0.580223609
0.080902107,3.724943638,1.868843044,0.839552782,0.580223609
0.126428783,3.730613232,1.868866575,0.839552782,0.580223609
0.171595559,3.735959053,1.868903644,0.839552782,0.580223609
0.126248837,3.733043194,1.868949652,0.839552782,0.580223609
0.075323746,3.728993416,1.86898338,0.839552782,0.580223609
0.415064305,3.762039661,1.869019402,0.839552782,0.580223609
0.348663718,3.757503986,1.86913319,0.839552782,0.580223609
0.313573986,3.755559921,1.869228327,0.839552782,0.580223609
0.293239951,3.754426003,1.869314626,0.839552782,0.580223609
0.435038447,3.768681288,1.869403182,0.839552782,0.580223609
0.754444957,3.800755739,1.869543285,0.839552782,0.580223609
-0.000254133,3.730613232,1.869715204,0.839552788,0.580223606
-7.4186E-05,3.729317427,1.869715204,0.839552826,0.580223587
-0.000254133,3.728993416,1.869715205,0.839552861,0.58022357
-0.000254133,3.728993416,1.869715205,0.839552904,0.580223548
-7.4186E-05,3.729155302,1.869715209,0.839552938,0.580223531
-7.4186E-05,3.729479313,1.869715211,0.839552971,0.580223514
-7.4186E-05,3.729641438,1.869715212,0.839553006,0.580223497
-0.000434081,3.729803324,1.869715213,0.839553042,0.580223479
-7.4186E-05,3.730127335,1.869715213,0.83955307,0.580223465
0,3.729965448,1.869715213,0.83955307,0.580223465
-0.000254133,3.730127335,1.869715213,0.839553115,0.580223443
-7.4186E-05,3.730451345,1.869715213,0.839553156,0.580223422
-7.4186E-05,3.730613232,1.869715214,0.839553186,0.580223407
-7.4186E-05,3.730775356,1.869715217,0.839553231,0.580223384
-0.000254133,3.731261253,1.869715221,0.839553264,0.580223368
-0.000254133,3.731423378,1.869715223,0.839553309,0.580223345
-7.4186E-05,3.731261253,1.869715224,0.839553354,0.580223323
-0.000254133,3.731585264,1.869715225,0.839553392,0.580223304
-0.000254133,3.73174715,1.869715226,0.839553434,0.580223283
-7.4186E-05,3.73174715,1.86971523,0.83955346,0.58022327
-7.4186E-05,3.731909275,1.869715233,0.839553494,0.580223253
-7.4186E-05,3.732071161,1.869715234,0.839553529,0.580223236
-7.4186E-05,3.732395172,1.869715235,0.83955357,0.580223215
-7.4186E-05,3.732557297,1.869715235,0.839553622,0.580223189
-7.4186E-05,3.732881308,1.869715235,0.83955367,0.580223165
-7.4186E-05,3.732881308,1.869715237,0.839553712,0.580223144
-0.000434081,3.732881308,1.869715239,0.839553746,0.580223127
-0.000254133,3.733043194,1.86971524,0.839553785,0.580223107
-0.000254133,3.733367205,1.869715241,0.839553818,0.580223091
-0.000254133,3.733367205,1.869715242,0.839553854,0.580223073
-0.96261245,3.641841888,1.869715243,0.839599843,0.580200078
-0.947316885,3.638440132,1.869715243,0.839870528,0.580064736
-1.534305096,3.580447197,1.869715243,0.840172188,0.579913906
-1.873325825,3.543998957,1.869715243,0.840616072,0.579691964
-2.11715436,3.51678443,1.869715243,0.841157785,0.579421107
-2.339749336,3.49183774,1.869715243,0.841759941,0.57912003
-0.638347328,3.651885509,1.869715243,0.842309186,0.578845407
-0.931841433,3.627100706,1.869715243,0.842504941,0.578747529
-2.784939051,3.447613955,1.869715243,0.842880481,0.578559759
-1.317108631,3.582067013,1.869715243,0.843555381,0.578222309
-1.063382983,3.608147621,1.869715243,0.843914448,0.578042776
-0.460919291,3.666788578,1.869715243,0.844166771,0.577916615
0.086120583,3.721703768,1.869721216,0.844263596,0.577868202
0.176814035,3.732881308,1.869753198,0.844263596,0.577868202
0.176993981,3.734825134,1.869802359,0.844263596,0.577868202
0.126428783,3.731423378,1.869847999,0.844263596,0.577868202
0.166916937,3.736120939,1.86988723,0.844263596,0.577868202
1.148889542,3.832668066,1.870030226,0.844263596,0.577868202
0.718815386,3.795085907,1.870324495,0.844263596,0.577868202
-0.182540774,3.708420515,1.870454749,0.844281022,0.577859489
-0.460739344,3.680071831,1.870454749,0.84436014,0.57781993
-0.470816374,3.677966118,1.870454749,0.844472762,0.577763619
-0.607756317,3.663872719,1.870454749,0.844636557,0.577681722
-1.205361366,3.60458374,1.870454749,0.844872876,0.577563562
-2.015124321,3.522940159,1.870454749,0.845306083,0.577346959
-2.233220577,3.497993469,1.870454749,0.845892123,0.577053939
-2.056152344,3.511600733,1.870454749,0.846501059,0.576749471
-0.541895568,3.657393217,1.870454749,0.846887166,0.576556417
-0.055497963,3.706962585,1.870454749,0.846975413,0.576512293
-0.192617819,3.695623159,1.870454749,0.847008653,0.576495673
0.57701689,3.771759272,1.87052904,0.847037085,0.576481457
1.073311567,3.82311058,1.87076254,0.847037085,0.576481457
0.734290838,3.793303967,1.871017509,0.847037085,0.576481457
0.415064305,3.763659716,1.871179628,0.847037085,0.576481457
-0.197476402,3.704370737,1.87123464,0.847065359,0.57646732
-1.777233958,3.548372746,1.87123464,0.847364483,0.576317759
-2.182475328,3.504311085,1.87123464,0.847919832,0.576040084
-2.086203575,3.509656668,1.87123464,0.848519775,0.575740112
-2.10707736,3.504796982,1.87123464,0.849111567,0.575444217
-1.529806376,3.559226274,1.87123464,0.849607015,0.575196492
-0.860762239,3.624184847,1.87123464,0.849923018,0.575038491
-0.739477754,3.636658192,1.87123464,0.850145108,0.574927446
-0.531998456,3.657393217,1.87123464,0.850316332,0.574841834
0.075503692,3.717815876,1.871248065,0.850370402,0.574814799
-0.22266902,3.690277338,1.87125494,0.850412307,0.574793847
-0.59803915,3.653829336,1.87125494,0.85054682,0.57472659
-0.527319849,3.660146952,1.87125494,0.850701527,0.574649236
-0.228247389,3.689791441,1.87125494,0.850791838,0.574604081
-0.22266902,3.691087484,1.87125494,0.850854168,0.574572916
-0.374544561,3.676508188,1.87125494,0.850947662,0.574526169
-1.018036246,3.613007307,1.87125494,0.851181658,0.574409171
-1.037830353,3.609605551,1.87125494,0.851468434,0.574265783
-0.551792681,3.656583071,1.87125494,0.85166071,0.574169645
0.025478333,3.714090109,1.871260202,0.85170258,0.57414871
0.131467313,3.726077557,1.871290137,0.85170258,0.57414871
-0.531818509,3.661442995,1.871297565,0.851817431,0.574091284
-0.896391809,3.624994755,1.871297565,0.852047388,0.573976306
-1.20014286,3.593568325,1.871297565,0.852370258,0.573814871
-0.409994185,3.67067647,1.871297565,0.852525282,0.573737359
0.020259861,3.713766098,1.871302058,0.852547511,0.573726245
-0.927342772,3.620783091,1.871302838,0.85277081,0.573614595
-1.169911742,3.595674276,1.871302838,0.853090877,0.573454562
-1.423457503,3.569269657,1.871302838,0.853483032,0.573258484
-1.868827105,3.523587942,1.871302838,0.853993821,0.57300309
-1.392686486,3.568297625,1.871302838,0.854396218,0.572801891
-1.190065861,3.587898731,1.871302838,0.854736804,0.572631598
-0.901790202,3.616085291,1.871302838,0.854997463,0.572501269
-0.911867261,3.614951372,1.871302838,0.855254432,0.572372784
-0.92698288,3.613655329,1.871302838,0.855511967,0.572244016
-0.511844397,3.654477358,1.871302838,0.855662633,0.572168683
-0.162026778,3.689791441,1.871302838,0.855710674,0.572144663
-0.329017907,3.674240351,1.871302838,0.855801701,0.572099149
-0.673617005,3.645567656,1.871302838,0.855896042,0.572051979
-1.083357096,3.607985735,1.871302838,0.856084911,0.571957544
-1.083536983,3.599724054,1.871302838,0.856390554,0.571804723
0.075503692,3.714090109,1.871323478,0.856392743,0.571803628
0.075323746,3.71619606,1.871362699,0.856392743,0.571803628
-0.886494696,3.630826473,1.871382355,0.856407783,0.571796109
-1.215258479,3.591786623,1.871382355,0.856661454,0.571669273
-1.079038382,3.600372076,1.871382355,0.857002263,0.571498869
-0.774567485,3.628234625,1.871382355,0.857298047,0.571350977
-0.693771124,3.637306213,1.871382355,0.857511296,0.571244352
-0.344313413,3.670352459,1.871382355,0.857698644,0.571150678
0.141544357,3.718139887,1.871386038,0.857785777,0.571107112
0.212263659,3.727859497,1.87142859,0.857785777,0.571107112
-0.657961607,3.647025585,1.871479305,0.857812447,0.571093777
-0.901970148,3.620944977,1.871479305,0.85800532,0.57099734
-1.235412598,3.58757472,1.871479305,0.858274174,0.570862913
-1.261144996,3.582228899,1.871479305,0.858618548,0.570690726
-1.387827992,3.56878376,1.871479305,0.858974614,0.570512693
-1.154796124,3.589518547,1.871479305,0.85935194,0.57032403
-0.835749567,3.619649172,1.871479305,0.859657464,0.570171268
-0.192617819,3.681853771,1.871479305,0.85986385,0.570068075
0.141544357,3.716844082,1.871487293,0.859905791,0.570047105
2.141299009,3.910423994,1.871653053,0.859905791,0.570047105
